"Seas","Fleet","Area","Obs","Exp","Nsamp_adj","Nsamp_in","effN","Bin","SuprPer","year","model_run","iteration","scenario"
1,3,1,0.047619,0.144567,10,10,2.43089,4,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.0203614,10,10,2.43089,5,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.0385859,10,10,2.43089,6,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.0163609,10,10,2.43089,7,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.0131476,10,10,2.43089,8,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00443369,10,10,2.43089,9,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00703442,10,10,2.43089,10,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00227374,10,10,2.43089,11,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00200846,10,10,2.43089,12,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00620535,10,10,2.43089,13,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.0016115,10,10,2.43089,14,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00216177,10,10,2.43089,15,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.000716094,10,10,2.43089,16,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00184742,10,10,2.43089,17,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.00135549,10,10,2.43089,18,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.000218932,10,10,2.43089,19,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.000420688,10,10,2.43089,20,"No",75,"om","4","opaka-sim"
1,3,1,0.047619,0.002387,10,10,2.43089,21,"No",75,"om","4","opaka-sim"
1,3,1,0.0693327,0.069517,45,45,34.9238,1,"No",69,"em","5","opaka-sim"
1,3,1,0.209253,0.269023,45,45,34.9238,2,"No",69,"em","5","opaka-sim"
1,3,1,0.584174,0.467003,45,45,34.9238,3,"No",69,"em","5","opaka-sim"
1,3,1,0.0857217,0.129663,45,45,34.9238,4,"No",69,"em","5","opaka-sim"
1,3,1,0.00251597,0.0173111,45,45,34.9238,5,"No",69,"em","5","opaka-sim"
1,3,1,0.0288891,0.0224044,45,45,34.9238,6,"No",69,"em","5","opaka-sim"
1,3,1,0.00127332,0.006067,45,45,34.9238,7,"No",69,"em","5","opaka-sim"
1,3,1,1.77719e-08,0.00461487,45,45,34.9238,8,"No",69,"em","5","opaka-sim"
1,3,1,9.36412e-09,0.00285309,45,45,34.9238,9,"No",69,"em","5","opaka-sim"
1,3,1,0.00616106,0.00203662,45,45,34.9238,10,"No",69,"em","5","opaka-sim"
1,3,1,4.5187e-10,0.00143187,45,45,34.9238,11,"No",69,"em","5","opaka-sim"
1,3,1,0.0118428,0.00181259,45,45,34.9238,12,"No",69,"em","5","opaka-sim"
1,3,1,0.000827167,0.00261641,45,45,34.9238,13,"No",69,"em","5","opaka-sim"
1,3,1,6.91964e-06,0.000777438,45,45,34.9238,14,"No",69,"em","5","opaka-sim"
1,3,1,1e-10,0.000541832,45,45,34.9238,15,"No",69,"em","5","opaka-sim"
1,3,1,2.53469e-06,0.000463941,45,45,34.9238,16,"No",69,"em","5","opaka-sim"
1,3,1,1.00024e-10,0.000377047,45,45,34.9238,17,"No",69,"em","5","opaka-sim"
1,3,1,1e-10,0.000261416,45,45,34.9238,18,"No",69,"em","5","opaka-sim"
1,3,1,1e-10,0.00033058,45,45,34.9238,19,"No",69,"em","5","opaka-sim"
1,3,1,1e-10,0.000293502,45,45,34.9238,20,"No",69,"em","5","opaka-sim"
1,3,1,1.00001e-10,0.000600954,45,45,34.9238,21,"No",69,"em","5","opaka-sim"
1,3,1,0.0484543,0.0409296,45,45,54.8996,1,"No",70,"em","5","opaka-sim"
1,3,1,0.134437,0.227846,45,45,54.8996,2,"No",70,"em","5","opaka-sim"
1,3,1,0.332997,0.273579,45,45,54.8996,3,"No",70,"em","5","opaka-sim"
1,3,1,0.361052,0.329371,45,45,54.8996,4,"No",70,"em","5","opaka-sim"
1,3,1,0.0970251,0.0788965,45,45,54.8996,5,"No",70,"em","5","opaka-sim"
1,3,1,0.00223181,0.0107686,45,45,54.8996,6,"No",70,"em","5","opaka-sim"
1,3,1,0.0162762,0.0154036,45,45,54.8996,7,"No",70,"em","5","opaka-sim"
1,3,1,0.00166167,0.00469628,45,45,54.8996,8,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.00395957,45,45,54.8996,9,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.00264093,45,45,54.8996,10,"No",70,"em","5","opaka-sim"
1,3,1,1.27518e-07,0.00198423,45,45,54.8996,11,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.00144223,45,45,54.8996,12,"No",70,"em","5","opaka-sim"
1,3,1,0.00530599,0.00186536,45,45,54.8996,13,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.00273058,45,45,54.8996,14,"No",70,"em","5","opaka-sim"
1,3,1,8.31624e-05,0.00081897,45,45,54.8996,15,"No",70,"em","5","opaka-sim"
1,3,1,0.000303815,0.000574415,45,45,54.8996,16,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.000494017,45,45,54.8996,17,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.000402749,45,45,54.8996,18,"No",70,"em","5","opaka-sim"
1,3,1,0.000171611,0.000279868,45,45,54.8996,19,"No",70,"em","5","opaka-sim"
1,3,1,1e-10,0.000354504,45,45,54.8996,20,"No",70,"em","5","opaka-sim"
1,3,1,1.00004e-10,0.000961787,45,45,54.8996,21,"No",70,"em","5","opaka-sim"
1,3,1,0.342315,0.275003,45,45,43.1824,1,"No",71,"em","5","opaka-sim"
1,3,1,0.125237,0.11425,45,45,43.1824,2,"No",71,"em","5","opaka-sim"
1,3,1,0.175624,0.19741,45,45,43.1824,3,"No",71,"em","5","opaka-sim"
1,3,1,0.104871,0.16458,45,45,43.1824,4,"No",71,"em","5","opaka-sim"
1,3,1,0.101607,0.170992,45,45,43.1824,5,"No",71,"em","5","opaka-sim"
1,3,1,0.111583,0.0418775,45,45,43.1824,6,"No",71,"em","5","opaka-sim"
1,3,1,2.24544e-07,0.00631764,45,45,43.1824,7,"No",71,"em","5","opaka-sim"
1,3,1,0.0307628,0.0101747,45,45,43.1824,8,"No",71,"em","5","opaka-sim"
1,3,1,0.00052175,0.0034385,45,45,43.1824,9,"No",71,"em","5","opaka-sim"
1,3,1,0.000835435,0.00312768,45,45,43.1824,10,"No",71,"em","5","opaka-sim"
1,3,1,0.00360479,0.00219569,45,45,43.1824,11,"No",71,"em","5","opaka-sim"
1,3,1,0.000891275,0.00170551,45,45,43.1824,12,"No",71,"em","5","opaka-sim"
1,3,1,1.12821e-05,0.00126656,45,45,43.1824,13,"No",71,"em","5","opaka-sim"
1,3,1,0.000276258,0.00166128,45,45,43.1824,14,"No",71,"em","5","opaka-sim"
1,3,1,0.00185923,0.00245462,45,45,43.1824,15,"No",71,"em","5","opaka-sim"
1,3,1,1.00008e-10,0.000740892,45,45,43.1824,16,"No",71,"em","5","opaka-sim"
1,3,1,1e-10,0.000521953,45,45,43.1824,17,"No",71,"em","5","opaka-sim"
1,3,1,1e-10,0.000450306,45,45,43.1824,18,"No",71,"em","5","opaka-sim"
1,3,1,2.61313e-10,0.000367944,45,45,43.1824,19,"No",71,"em","5","opaka-sim"
1,3,1,9.77456e-09,0.000256108,45,45,43.1824,20,"No",71,"em","5","opaka-sim"
1,3,1,1e-10,0.00120784,45,45,43.1824,21,"No",71,"em","5","opaka-sim"
1,3,1,0.133293,0.0721568,45,45,21.7638,1,"No",72,"em","5","opaka-sim"
1,3,1,0.497204,0.588429,45,45,21.7638,2,"No",72,"em","5","opaka-sim"
1,3,1,0.0126311,0.0756903,45,45,21.7638,3,"No",72,"em","5","opaka-sim"
1,3,1,0.067804,0.0901755,45,45,21.7638,4,"No",72,"em","5","opaka-sim"
1,3,1,0.174452,0.0647375,45,45,21.7638,5,"No",72,"em","5","opaka-sim"
1,3,1,0.0698522,0.0687162,45,45,21.7638,6,"No",72,"em","5","opaka-sim"
1,3,1,0.0176348,0.0185961,45,45,21.7638,7,"No",72,"em","5","opaka-sim"
1,3,1,0.00414161,0.00315841,45,45,21.7638,8,"No",72,"em","5","opaka-sim"
1,3,1,0.017257,0.00563806,45,45,21.7638,9,"No",72,"em","5","opaka-sim"
1,3,1,0.000295323,0.00205551,45,45,21.7638,10,"No",72,"em","5","opaka-sim"
1,3,1,9.01256e-05,0.00196793,45,45,21.7638,11,"No",72,"em","5","opaka-sim"
1,3,1,0.00173354,0.00142825,45,45,21.7638,12,"No",72,"em","5","opaka-sim"
1,3,1,4.78772e-06,0.00113348,45,45,21.7638,13,"No",72,"em","5","opaka-sim"
1,3,1,0.00359073,0.000853637,45,45,21.7638,14,"No",72,"em","5","opaka-sim"
1,3,1,2.29755e-07,0.00113015,45,45,21.7638,15,"No",72,"em","5","opaka-sim"
1,3,1,9.5122e-09,0.00168048,45,45,21.7638,16,"No",72,"em","5","opaka-sim"
1,3,1,1.50258e-05,0.000509472,45,45,21.7638,17,"No",72,"em","5","opaka-sim"
1,3,1,1.92452e-10,0.000360046,45,45,21.7638,18,"No",72,"em","5","opaka-sim"
1,3,1,1.19968e-10,0.000311327,45,45,21.7638,19,"No",72,"em","5","opaka-sim"
1,3,1,1.00563e-10,0.000254807,45,45,21.7638,20,"No",72,"em","5","opaka-sim"
1,3,1,1.01076e-10,0.0010168,45,45,21.7638,21,"No",72,"em","5","opaka-sim"
1,3,1,0.0187908,0.0654532,45,45,21.8093,1,"No",73,"em","5","opaka-sim"
1,3,1,0.137646,0.207417,45,45,21.8093,2,"No",73,"em","5","opaka-sim"
1,3,1,0.659579,0.524631,45,45,21.8093,3,"No",73,"em","5","opaka-sim"
1,3,1,0.0731263,0.0467649,45,45,21.8093,4,"No",73,"em","5","opaka-sim"
1,3,1,0.00174299,0.0480499,45,45,21.8093,5,"No",73,"em","5","opaka-sim"
1,3,1,0.0817112,0.0352594,45,45,21.8093,6,"No",73,"em","5","opaka-sim"
1,3,1,0.0245336,0.041362,45,45,21.8093,7,"No",73,"em","5","opaka-sim"
1,3,1,0.000808987,0.0126028,45,45,21.8093,8,"No",73,"em","5","opaka-sim"
1,3,1,0.000561698,0.00237269,45,45,21.8093,9,"No",73,"em","5","opaka-sim"
1,3,1,1.173e-05,0.00456927,45,45,21.8093,10,"No",73,"em","5","opaka-sim"
1,3,1,0.000910633,0.00175336,45,45,21.8093,11,"No",73,"em","5","opaka-sim"
1,3,1,0.000185395,0.00173545,45,45,21.8093,12,"No",73,"em","5","opaka-sim"
1,3,1,1.00004e-10,0.00128686,45,45,21.8093,13,"No",73,"em","5","opaka-sim"
1,3,1,0.000226124,0.00103569,45,45,21.8093,14,"No",73,"em","5","opaka-sim"
1,3,1,1.92403e-08,0.000787292,45,45,21.8093,15,"No",73,"em","5","opaka-sim"
1,3,1,2.9177e-10,0.00104895,45,45,21.8093,16,"No",73,"em","5","opaka-sim"
1,3,1,1.86781e-05,0.00156663,45,45,21.8093,17,"No",73,"em","5","opaka-sim"
1,3,1,1.97324e-05,0.000476444,45,45,21.8093,18,"No",73,"em","5","opaka-sim"
1,3,1,0.000121454,0.000337468,45,45,21.8093,19,"No",73,"em","5","opaka-sim"
1,3,1,1e-10,0.000292289,45,45,21.8093,20,"No",73,"em","5","opaka-sim"
1,3,1,6.00568e-06,0.00119745,45,45,21.8093,21,"No",73,"em","5","opaka-sim"
1,3,1,0.10881,0.162843,45,45,111.871,1,"No",74,"em","5","opaka-sim"
1,3,1,0.220973,0.192794,45,45,111.871,2,"No",74,"em","5","opaka-sim"
1,3,1,0.169405,0.188898,45,45,111.871,3,"No",74,"em","5","opaka-sim"
1,3,1,0.304464,0.328154,45,45,111.871,4,"No",74,"em","5","opaka-sim"
1,3,1,0.0658801,0.0251606,45,45,111.871,5,"No",74,"em","5","opaka-sim"
1,3,1,0.0508208,0.0264011,45,45,111.871,6,"No",74,"em","5","opaka-sim"
1,3,1,0.0180886,0.021403,45,45,111.871,7,"No",74,"em","5","opaka-sim"
1,3,1,0.0333149,0.0282648,45,45,111.871,8,"No",74,"em","5","opaka-sim"
1,3,1,0.01671,0.00954581,45,45,111.871,9,"No",74,"em","5","opaka-sim"
1,3,1,4.44431e-07,0.00193882,45,45,111.871,10,"No",74,"em","5","opaka-sim"
1,3,1,4.38948e-05,0.00392972,45,45,111.871,11,"No",74,"em","5","opaka-sim"
1,3,1,0.000958211,0.00155893,45,45,111.871,12,"No",74,"em","5","opaka-sim"
1,3,1,0.00782721,0.00157649,45,45,111.871,13,"No",74,"em","5","opaka-sim"
1,3,1,0.00117597,0.00118548,45,45,111.871,14,"No",74,"em","5","opaka-sim"
1,3,1,3.43189e-09,0.000963027,45,45,111.871,15,"No",74,"em","5","opaka-sim"
1,3,1,1e-10,0.000736715,45,45,111.871,16,"No",74,"em","5","opaka-sim"
1,3,1,3.02397e-05,0.0009859,45,45,111.871,17,"No",74,"em","5","opaka-sim"
1,3,1,1e-10,0.00147707,45,45,111.871,18,"No",74,"em","5","opaka-sim"
1,3,1,0.00141343,0.000450224,45,45,111.871,19,"No",74,"em","5","opaka-sim"
1,3,1,8.23111e-05,0.000319426,45,45,111.871,20,"No",74,"em","5","opaka-sim"
1,3,1,1.9586e-06,0.00141444,45,45,111.871,21,"No",74,"em","5","opaka-sim"
1,3,1,0.0468412,0.0573645,45,45,61.1059,1,"No",75,"em","5","opaka-sim"
1,3,1,0.496533,0.435131,45,45,61.1059,2,"No",75,"em","5","opaka-sim"
1,3,1,0.124883,0.159309,45,45,61.1059,3,"No",75,"em","5","opaka-sim"
1,3,1,0.164606,0.107274,45,45,61.1059,4,"No",75,"em","5","opaka-sim"
1,3,1,0.104963,0.160294,45,45,61.1059,5,"No",75,"em","5","opaka-sim"
1,3,1,0.00355802,0.0125514,45,45,61.1059,6,"No",75,"em","5","opaka-sim"
1,3,1,0.0303412,0.0145497,45,45,61.1059,7,"No",75,"em","5","opaka-sim"
1,3,1,0.019143,0.0132782,45,45,61.1059,8,"No",75,"em","5","opaka-sim"
1,3,1,0.00199936,0.0194366,45,45,61.1059,9,"No",75,"em","5","opaka-sim"
1,3,1,0.000682597,0.00708173,45,45,61.1059,10,"No",75,"em","5","opaka-sim"
1,3,1,1.00026e-10,0.00151391,45,45,61.1059,11,"No",75,"em","5","opaka-sim"
1,3,1,3.83695e-06,0.00317215,45,45,61.1059,12,"No",75,"em","5","opaka-sim"
1,3,1,6.90319e-10,0.00128569,45,45,61.1059,13,"No",75,"em","5","opaka-sim"
1,3,1,0.00644507,0.00131852,45,45,61.1059,14,"No",75,"em","5","opaka-sim"
1,3,1,1.84148e-10,0.00100078,45,45,61.1059,15,"No",75,"em","5","opaka-sim"
1,3,1,2.34954e-10,0.000818153,45,45,61.1059,16,"No",75,"em","5","opaka-sim"
1,3,1,1e-10,0.000628651,45,45,61.1059,17,"No",75,"em","5","opaka-sim"
1,3,1,1e-10,0.000843919,45,45,61.1059,18,"No",75,"em","5","opaka-sim"
1,3,1,1.00011e-10,0.00126721,45,45,61.1059,19,"No",75,"em","5","opaka-sim"
1,3,1,1e-10,0.000386899,45,45,61.1059,20,"No",75,"em","5","opaka-sim"
1,3,1,4.53323e-08,0.00149467,45,45,61.1059,21,"No",75,"em","5","opaka-sim"
1,3,1,0.047619,0.0638058,10,10,2.79566,1,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.295507,10,10,2.79566,2,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.434111,10,10,2.79566,3,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.134108,10,10,2.79566,4,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.0132103,10,10,2.79566,5,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.0131083,10,10,2.79566,6,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.0156475,10,10,2.79566,7,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00534724,10,10,2.79566,8,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00265481,10,10,2.79566,9,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00556111,10,10,2.79566,10,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00244629,10,10,2.79566,11,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00433142,10,10,2.79566,12,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00236192,10,10,2.79566,13,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00209141,10,10,2.79566,14,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00118189,10,10,2.79566,15,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.000909664,10,10,2.79566,16,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00171255,10,10,2.79566,17,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.000446451,10,10,2.79566,18,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.000264364,10,10,2.79566,19,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.00028546,10,10,2.79566,20,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.000907943,10,10,2.79566,21,"No",69,"om","5","opaka-sim"
1,3,1,0.047619,0.0284,10,10,3.60965,1,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.197559,10,10,3.60965,2,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.297626,10,10,3.60965,3,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.346736,10,10,3.60965,4,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.0720412,10,10,3.60965,5,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00717383,10,10,3.60965,6,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00897984,10,10,3.60965,7,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.0128699,10,10,3.60965,8,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00479602,10,10,3.60965,9,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00246567,10,10,3.60965,10,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.0052381,10,10,3.60965,11,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00231819,10,10,3.60965,12,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00411619,10,10,3.60965,13,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00224775,10,10,3.60965,14,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00199184,10,10,3.60965,15,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00112612,10,10,3.60965,16,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.000866972,10,10,3.60965,17,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00163246,10,10,3.60965,18,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.000425618,10,10,3.60965,19,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.000252048,10,10,3.60965,20,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.00113794,10,10,3.60965,21,"No",70,"om","5","opaka-sim"
1,3,1,0.047619,0.235694,10,10,6.01602,1,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0836308,10,10,6.01602,2,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.189451,10,10,6.01602,3,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.227049,10,10,6.01602,4,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.178053,10,10,6.01602,5,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0374099,10,10,6.01602,6,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00470069,10,10,6.01602,7,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0070646,10,10,6.01602,8,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0110406,10,10,6.01602,9,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00426035,10,10,6.01602,10,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00222132,10,10,6.01602,11,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00474762,10,10,6.01602,12,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00210704,10,10,6.01602,13,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0037466,10,10,6.01602,14,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0020475,10,10,6.01602,15,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00181519,10,10,6.01602,16,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00102652,10,10,6.01602,17,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.000790429,10,10,6.01602,18,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0014885,10,10,6.01602,19,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.000388114,10,10,6.01602,20,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.00126767,10,10,6.01602,21,"No",71,"om","5","opaka-sim"
1,3,1,0.047619,0.0712862,10,10,2.38992,1,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.541789,10,10,2.38992,2,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0624181,10,10,2.38992,3,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.11157,10,10,2.38992,4,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0897866,10,10,2.38992,5,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0711425,10,10,2.38992,6,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0188555,10,10,2.38992,7,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00284459,10,10,2.38992,8,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00466116,10,10,2.38992,9,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00754248,10,10,2.38992,10,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00295168,10,10,2.38992,11,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0015483,10,10,2.38992,12,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00331849,10,10,2.38992,13,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00147487,10,10,2.38992,14,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00262452,10,10,2.38992,15,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00143491,10,10,2.38992,16,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00127245,10,10,2.38992,17,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.000719716,10,10,2.38992,18,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.000554248,10,10,2.38992,19,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00104381,10,10,2.38992,20,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.00116127,10,10,2.38992,21,"No",72,"om","5","opaka-sim"
1,3,1,0.047619,0.0612203,10,10,2.68281,1,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.202865,10,10,2.68281,2,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.501817,10,10,2.68281,3,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.0459273,10,10,2.68281,4,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.0552344,10,10,2.68281,5,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.0449378,10,10,2.68281,6,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.0449284,10,10,2.68281,7,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.0142981,10,10,2.68281,8,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00235207,10,10,2.68281,9,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00399055,10,10,2.68281,10,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00654858,10,10,2.68281,11,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00257825,10,10,2.68281,12,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00135623,10,10,2.68281,13,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00291094,10,10,2.68281,14,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00129473,10,10,2.68281,15,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00230497,10,10,2.68281,16,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00126054,10,10,2.68281,17,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00111801,10,10,2.68281,18,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.000632435,10,10,2.68281,19,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.000487071,10,10,2.68281,20,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.00193801,10,10,2.68281,21,"No",73,"om","5","opaka-sim"
1,3,1,0.047619,0.174423,10,10,4.84276,1,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.164765,10,10,4.84276,2,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.177067,10,10,4.84276,3,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.344539,10,10,4.84276,4,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0211561,10,10,4.84276,5,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0256958,10,10,4.84276,6,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0263674,10,10,4.84276,7,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0316505,10,10,4.84276,8,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0109825,10,10,4.84276,9,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0018706,10,10,4.84276,10,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00321843,10,10,4.84276,11,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00531339,10,10,4.84276,12,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00209781,10,10,4.84276,13,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00110506,10,10,4.84276,14,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00237366,10,10,4.84276,15,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00105622,10,10,4.84276,16,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00188086,10,10,4.84276,17,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.00102878,10,10,4.84276,18,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.000912558,10,10,4.84276,19,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.000516253,10,10,4.84276,20,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0019798,10,10,4.84276,21,"No",74,"om","5","opaka-sim"
1,3,1,0.047619,0.0943743,10,10,3.81807,1,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.429269,10,10,3.81807,2,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.1316,10,10,3.81807,3,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.11148,10,10,3.81807,4,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.145602,10,10,3.81807,5,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.00903011,10,10,3.81807,6,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.0138337,10,10,3.81807,7,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.0170438,10,10,3.81807,8,"No",75,"om","5","opaka-sim"
1,3,1,0.047619,0.0223084,10,10,3.81807,9,"No",75,"om","5","opaka-sim"
